run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
targetDc-3-20240613-07:46:35-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.numBlades,10,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-3-20240613-07:46:35-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-3-20240613-07:46:35-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-3-20240613-07:46:35-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-3-20240613-07:46:35-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,configname,targetDc,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,datetime,20240613-07:46:59,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,experiment,targetDc,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,iterationvars,,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,iterationvarsf,,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,measurement,,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,processid,6431,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,repetition,24,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,replication,#24,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,resultdir,results,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,runnumber,24,,,
targetDc-24-20240613-07:46:59-6431,runattr,,,seedset,24,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.serviceName,"""service""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.numBlades,40,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.numBlades,10,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-24-20240613-07:46:59-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-24-20240613-07:46:59-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-24-20240613-07:46:59-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,configname,targetDc,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,datetime,20240613-07:46:34,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,experiment,targetDc,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,iterationvars,,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,iterationvarsf,,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,measurement,,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,processid,6431,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,repetition,2,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,replication,#2,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,resultdir,results,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,runnumber,2,,,
targetDc-2-20240613-07:46:34-6431,runattr,,,seedset,2,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.serviceName,"""service""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.numBlades,40,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.numBlades,10,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-2-20240613-07:46:34-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-2-20240613-07:46:34-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-2-20240613-07:46:34-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,configname,targetDc,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,datetime,20240613-07:46:37,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,experiment,targetDc,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,iterationvars,,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,iterationvarsf,,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,measurement,,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,processid,6431,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,repetition,4,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,replication,#4,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,resultdir,results,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,runnumber,4,,,
targetDc-4-20240613-07:46:37-6431,runattr,,,seedset,4,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.serviceName,"""service""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.numBlades,40,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.numBlades,10,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-4-20240613-07:46:37-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-4-20240613-07:46:37-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-4-20240613-07:46:37-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,configname,targetDc,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,datetime,20240613-07:46:42,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,experiment,targetDc,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,iterationvars,,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,iterationvarsf,,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,measurement,,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,processid,6431,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,repetition,9,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,replication,#9,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,resultdir,results,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,runnumber,9,,,
targetDc-9-20240613-07:46:42-6431,runattr,,,seedset,9,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.serviceName,"""service""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.local.ipv4Delayer.config,"xmldoc(""local.xml"")",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.metropolitan.ipv4Delayer.config,"xmldoc(""metropolitan.xml"")",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.backbone.ipv4Delayer.config,"xmldoc(""backbone.xml"")",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.simData.simSchema.typename,"""SimSchemaMySQL""",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.simData.simSchema.hostName,"""tcp://127.0.0.1:3306""",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.simData.manager.experiment,"""Test""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.ipv4.arp.typename,"""GlobalArp""",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.*.ipv4.routingTable.netmaskRoutes,"""""",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.numBlades,40,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].staticAppAssignment,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].isVirtualHardware,true,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].maxUsers,16,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].maxVMs,16,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].numCpuCores,16,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].memorySize,64GB,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].diskSize,4000GB,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.dc.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.numBlades,10,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].staticAppAssignment,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].isVirtualHardware,true,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].maxUsers,8,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].maxVMs,8,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].numCpuCores,8,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].memorySize,16GB,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].diskSize,2000GB,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].diskReadBandwidth,500Mbps,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].diskWriteBandwidth,500Mbps,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].speed,60000,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.fg.blade[*].cpu.cpuCore[*].tick,60s,,,
targetDc-9-20240613-07:46:42-6431,param,,,*.configurator.config,"xml(""<config> 	<interface hosts='*.dns' address='10.0.0.1'/> 	<interface hosts='**' address='10.x.x.x' netmask='255.x.x.x'/> </config>"")",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.controller.hy.apps,"""SmartHomeAppEndToEnd""",,,
targetDc-9-20240613-07:46:42-6431,param,,,*.controller.ns.dns,"""10.0.0.1""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.**.enableQueue,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.**.hasCloudEvents,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.serviceDeployed,"""service""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.**.enableQueue,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.**.hasCloudEvents,false,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.serviceDeployed,"""service2""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.stack.numApps,1,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.stack.app[0].typename,"""SimService""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.stack.app[0].replyDelay,0s,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.dc.stack.app[0].localPort,443,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.stack.numApps,1,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.stack.app[0].typename,"""SimService""",,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.stack.app[0].replyDelay,0s,,,
targetDc-9-20240613-07:46:42-6431,param,,,**.fg.stack.app[0].localPort,443,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,configname,targetDc,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,datetime,20240613-07:46:41,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,experiment,targetDc,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,inifile,omnetpp.ini,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,iterationvars,,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,iterationvarsf,,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,measurement,,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,network,SimpleFogNetwork,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,processid,6431,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,repetition,8,,,
targetDc-8-20240613-07:46:41-6431,runattr,,,replication,#8,,,
